id,type,title,country,year,rating,genre
s727,TV Show,Metallica: Some Kind of Monster,United States,2014,TV-MA,TV Shows
s729,Movie,The Devil Below,United States,2021,TV-MA,Horror Movies
s736,Movie,Sarbath,India,2021,TV-PG,"Comedies, Dramas, International Movies"
s737,Movie,Skater Girl,"United States, India",2021,PG,"Children & Family Movies, Dramas, International Movies"
s738,TV Show,Trese,"Philippines, Singapore, Indonesia",2021,TV-MA,"Anime Series, Crime TV Shows, TV Horror"
s740,Movie,Wish Dragon,"China, United States, Canada",2021,PG,"Children & Family Movies, Comedies"
s741,Movie,A Haunted House 2,United States,2014,R,"Comedies, Horror Movies"
s742,Movie,Blind Intersections,"Lebanon, United Arab Emirates",2012,TV-MA,"Dramas, International Movies"
s743,Movie,Camellia Sisters,Vietnam,2021,TV-MA,"Dramas, International Movies"
s744,Movie,Copenhagen,"Canada, United States, Denmark",2014,TV-MA,"Dramas, Independent Movies, Romantic Movies"
s746,Movie,Until Midnight,United Arab Emirates,2019,TV-14,"International Movies, Thrillers"
s747,Movie,Awake,United States,2021,TV-MA,"Dramas, Thrillers"
s748,Movie,Confusion Na Wa,Nigeria,2013,TV-MA,"Comedies, Dramas, International Movies"
s751,Movie,Tragic Jungle,"Mexico, France, Colombia",2021,TV-MA,"Dramas, Independent Movies, International Movies"
s753,Movie,Vampire Academy,"United States, United Kingdom",2014,PG-13,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
s755,Movie,A Private War,"United Kingdom, United States",2018,R,"Dramas, Independent Movies"
s757,Movie,Small Chops,Nigeria,2020,TV-MA,"Dramas, International Movies, Romantic Movies"
s758,Movie,Breaking Boundaries: The Science Of Our Planet,United States,2021,TV-PG,Documentaries
s759,TV Show,Feel Good,United Kingdom,2021,TV-MA,"Romantic TV Shows, TV Comedies, TV Dramas"
s763,Movie,Sweet & Sour,South Korea,2021,TV-14,"Comedies, International Movies, Romantic Movies"
s765,Movie,Trippin' with the Kandasamys,South Africa,2021,TV-14,"Comedies, International Movies, Romantic Movies"
s766,Movie,Xtreme,Spain,2021,TV-MA,"Action & Adventure, International Movies"
s767,Movie,Alan Saldaña: Locked Up,Mexico,2021,TV-MA,Stand-Up Comedy
s769,Movie,Dancing Queens,Sweden,2021,TV-MA,"Comedies, Dramas, International Movies"
s771,Movie,Myriam Fares: The Journey,United Arab Emirates,2021,TV-14,"Documentaries, International Movies, Music & Musicals"
s774,Movie,The Girl and the Gun,Philippines,2019,TV-MA,"Dramas, International Movies, Thrillers"
s775,Movie,2 Hearts,United States,2020,PG-13,"Dramas, Faith & Spirituality, Romantic Movies"
s776,Movie,A Perfect Ending,United States,2012,TV-MA,"Dramas, Independent Movies, LGBTQ Movies"
s777,Movie,American Outlaws,United States,2001,PG-13,Action & Adventure
s778,Movie,And Then Came Lola,United States,2009,TV-MA,"Comedies, Independent Movies, LGBTQ Movies"
s780,Movie,Battlefield Earth,United States,2000,PG-13,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy"
s783,Movie,Bliss,"Canada, United States",1997,R,"Dramas, Romantic Movies"
s784,Movie,Carnaval,Brazil,2021,TV-MA,"Comedies, International Movies, Music & Musicals"
s785,Movie,Cloudburst,"United States, Canada",2011,TV-MA,"Comedies, Dramas, Independent Movies"
s787,Movie,Company of Heroes,United States,2013,R,"Action & Adventure, Dramas"
s788,Movie,Cradle 2 the Grave,United States,2003,R,Action & Adventure
s789,Movie,Domestic Disturbance,United States,2001,PG-13,Thrillers
s791,Movie,Dream/Killer,United States,2015,TV-MA,Documentaries
s792,Movie,Felon,United States,2008,R,"Action & Adventure, Dramas"
s793,Movie,Flipped,United States,2010,PG,"Comedies, Dramas, Romantic Movies"
s794,Movie,Fools Rush In,United States,1997,PG-13,"Comedies, Romantic Movies"
s795,Movie,Gold Statue,Nigeria,2019,TV-14,"Comedies, Dramas, International Movies"
s797,Movie,Hostel: Part III,United States,2011,R,"Cult Movies, Horror Movies"
s798,Movie,I Am Sam,United States,2001,PG-13,Dramas
s799,Movie,Love Jones,United States,1997,R,"Comedies, Dramas, Independent Movies"
s800,Movie,Million Dollar Baby,United States,2004,PG-13,"Dramas, Sports Movies"
s801,Movie,Mosquita y Mari,United States,2012,TV-14,"Dramas, Independent Movies, LGBTQ Movies"
s802,Movie,Never Back Down 2: The Beatdown,United States,2011,R,"Action & Adventure, Dramas, Sports Movies"
s803,Movie,Ninja Assassin,"Germany, United States, France",2009,R,Action & Adventure
s804,TV Show,Ouran High School Host Club,Japan,2006,TV-PG,"Anime Series, Romantic TV Shows, Teen TV Shows"
s805,Movie,Population 436,"Canada, United States",2006,R,"Horror Movies, Thrillers"
s809,Movie,Sniper: Legacy,"United States, Bulgaria",2014,R,Action & Adventure
s810,Movie,Starsky & Hutch,United States,2004,PG-13,"Action & Adventure, Comedies"
s811,Movie,Streets of Fire,United States,1984,PG,"Action & Adventure, Classic Movies, Cult Movies"
s813,Movie,Swordfish,United States,2001,R,Action & Adventure
s815,Movie,The Four Seasons,United States,1981,PG,"Comedies, Romantic Movies"
s817,Movie,The Interpreter,"United Kingdom, France, Germany, United States",2005,PG-13,Thrillers
s818,Movie,The Meddler,United States,2015,PG-13,"Comedies, Dramas, Independent Movies"
s819,Movie,The Mirror Has Two Faces,United States,1996,PG-13,"Comedies, Dramas, Romantic Movies"
s820,Movie,The Outlaw Josey Wales,United States,1976,PG,"Action & Adventure, Classic Movies"
s822,Movie,The Wedding Guest,United Kingdom,2018,R,"Dramas, Romantic Movies, Thrillers"
s823,Movie,The Wind,United States,2019,R,Horror Movies
s824,Movie,Then Came You,United States,2019,TV-MA,"Comedies, Dramas, Independent Movies"
s825,Movie,Welcome Home,United States,2018,R,Thrillers
s827,Movie,Bo Burnham: Inside,United States,2021,TV-MA,Stand-Up Comedy
s829,Movie,Collateral Beauty,United States,2016,PG-13,Dramas
s835,Movie,Blue Miracle,United States,2021,TV-PG,"Children & Family Movies, Dramas, Faith & Spirituality"
s837,Movie,Ghost Lab,Thailand,2021,TV-MA,"Horror Movies, International Movies, Thrillers"
s839,Movie,Soy Rada: Serendipity,Argentina,2021,TV-MA,Stand-Up Comedy
s840,Movie,The Day I lost My Shadow,"Syria, France, Lebanon, Qatar",2018,TV-MA,"Dramas, Independent Movies, International Movies"
s841,Movie,Baggio: The Divine Ponytail,Italy,2021,TV-MA,"Dramas, International Movies, Sports Movies"
s847,Movie,Home,United States,2015,PG,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s851,Movie,99 Songs,India,2021,TV-14,"Dramas, International Movies, Music & Musicals"
s854,Movie,Army of the Dead,United States,2021,R,"Action & Adventure, Horror Movies"
s860,Movie,Asmaa,Egypt,2011,TV-14,"Dramas, International Movies"
s864,Movie,Spy Kids: All the Time in the World,United States,2011,PG,"Children & Family Movies, Comedies"
s866,Movie,Sabotage,United States,2014,R,"Action & Adventure, Dramas"
s867,Movie,Small Town Crime,United States,2017,R,Thrillers
s871,Movie,Amy Tan: Unintended Memoir,United States,2021,TV-14,Documentaries
s872,Movie,Sardar Ka Grandson,India,2021,TV-14,"Comedies, Dramas, International Movies"
s873,Movie,Sleight,United States,2016,R,"Dramas, Independent Movies, Sci-Fi & Fantasy"
s874,Movie,Ahaan,India,2021,TV-MA,"Dramas, Independent Movies, International Movies"
s878,Movie,Cinema Bandi,India,2021,TV-MA,"Comedies, Independent Movies, International Movies"
s879,Movie,Ferry,"Belgium, Netherlands",2021,TV-MA,"Dramas, International Movies, Thrillers"
s880,TV Show,Halston,United States,2021,TV-MA,TV Dramas
s882,Movie,I Am All Girls,South Africa,2021,TV-MA,"Dramas, International Movies, Thrillers"
s883,Movie,Jungle Beat: The Movie,Mauritius,2021,TV-Y7,"Children & Family Movies, Comedies"
s886,Movie,Table Manners,"Canada, South Africa",2018,TV-MA,"Comedies, Dramas, International Movies"
s888,Movie,The Strange House,Austria,2020,TV-MA,"Horror Movies, International Movies, Thrillers"
s890,Movie,The Woman in the Window,United States,2021,R,"Dramas, Thrillers"
s892,Movie,Layer Cake,United Kingdom,2004,R,"Independent Movies, International Movies, Thrillers"
s893,Movie,Tottaa Pataaka Item Maal,India,2018,TV-MA,"Dramas, Independent Movies, International Movies"
s895,Movie,Dance of the Forty One,"Mexico, Brazil",2021,TV-MA,"Dramas, Independent Movies, International Movies"
s896,Movie,Oxygen,"France, United States",2021,TV-14,"Dramas, International Movies, Thrillers"
s900,Movie,Illegal Woman,Spain,2020,TV-MA,"Dramas, International Movies"
s902,Movie,Deadly Switch,United States,2019,TV-PG,"Independent Movies, Thrillers"
s904,Movie,Nayattu,India,2021,TV-MA,"Dramas, International Movies, Thrillers"
s905,Movie,Sleepless,United States,2017,R,Action & Adventure
s906,Movie,Super Me,China,2021,TV-14,"Action & Adventure, Dramas, International Movies"
s907,Movie,Have You Ever Seen Fireflies? - Theatre Play,Turkey,1999,TV-MA,"Dramas, International Movies"
s910,Movie,Milestone,India,2021,TV-14,"Dramas, Independent Movies, International Movies"
s911,Movie,Monster,United States,2021,TV-MA,Dramas
s914,Movie,Time to Dance,India,2020,TV-PG,"Dramas, International Movies, Romantic Movies"
s915,Movie,Unrest,"United Kingdom, United States",2017,TV-MA,Documentaries
s916,Movie,And Tomorrow the Entire World,"Germany, France",2020,TV-MA,"Dramas, International Movies, Thrillers"
s917,Movie,Dead Man Down,United States,2013,R,Action & Adventure
s918,Movie,Framing John DeLorean,United States,2019,TV-MA,"Documentaries, Dramas"
s923,Movie,The Clovehitch Killer,United States,2018,TV-MA,"Dramas, Independent Movies, Thrillers"
s925,Movie,Aliens Stole My Body,United States,2020,PG,"Children & Family Movies, Comedies"
s927,Movie,Au coeur des gangs,United States,2006,R,"Action & Adventure, Dramas"
s929,Movie,Best of the Best,United States,1989,PG-13,"Action & Adventure, Sports Movies"
s931,Movie,Due Date,United States,2010,R,"Action & Adventure, Comedies"
s932,Movie,Fun with Dick & Jane,United States,2005,PG-13,Comedies
s933,Movie,Green Zone,"United Kingdom, France, Spain, United States",2010,R,Action & Adventure
s934,Movie,Hachi: A Dog's Tale,"United Kingdom, United States",2009,G,"Children & Family Movies, Dramas"
s935,Movie,JT LeRoy,"United Kingdom, Canada, United States",2018,R,"Dramas, Independent Movies"
s936,Movie,Madagascar 3: Europe's Most Wanted,United States,2012,PG,"Children & Family Movies, Comedies"
s943,Movie,Mystic River,"United States, Australia",2003,R,"Dramas, Thrillers"
s944,Movie,Never Back Down,United States,2008,PG-13,"Action & Adventure, Dramas, Sports Movies"
s945,Movie,S.M.A.R.T Chase,China,2018,TV-MA,Action & Adventure
s946,Movie,Sitting in Limbo,United Kingdom,2020,TV-MA,"Dramas, International Movies"
s947,Movie,Stargate,"United States, France",1994,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
s948,Movie,State of Play,"United States, United Kingdom, France",2009,PG-13,"Dramas, Thrillers"
s949,Movie,Swiped,United States,2018,TV-14,Comedies
s950,Movie,The Darkest Hour,"United States, Russia",2011,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
s951,Movie,The Lovely Bones,"United States, United Kingdom, New Zealand",2009,PG-13,"Dramas, International Movies, Sci-Fi & Fantasy"
s952,Movie,The Sweetest Thing,United States,2002,R,"Comedies, Romantic Movies"
s953,Movie,The Whole Nine Yards,United States,2000,R,"Action & Adventure, Comedies"
s954,Movie,The Whole Truth,United States,2016,R,"Dramas, Thrillers"
s955,Movie,The Yeti Adventures,Canada,2018,TV-PG,"Children & Family Movies, Comedies"
s956,Movie,Under Siege,"France, United States",1992,R,Action & Adventure
s957,Movie,Zack and Miri Make a Porno,United States,2008,R,"Comedies, Independent Movies, Romantic Movies"
s960,Movie,The Disciple,India,2021,TV-MA,"Dramas, Independent Movies, International Movies"
s963,Movie,The Strangers: Prey at Night,"United States, United Kingdom",2018,R,Horror Movies
s967,Movie,Get the Grift,Brazil,2021,TV-MA,"Comedies, International Movies"
s970,Movie,August: Osage County,United States,2014,R,Dramas
s971,Movie,Battle: Los Angeles,United States,2011,PG-13,"Action & Adventure, Sci-Fi & Fantasy"
s972,Movie,Between Worlds,Spain,2018,R,Thrillers
s974,Movie,One,India,2020,TV-PG,"Dramas, International Movies"
s975,Movie,Ram Prasad Ki Tehrvi,India,2019,TV-14,"Dramas, Independent Movies, International Movies"
s977,Movie,Among Family,Turkey,2017,TV-14,"Comedies, International Movies"
s978,Movie,Dedemin Fisi,Turkey,2016,TV-14,"Comedies, International Movies"
s979,Movie,Deliha,Turkey,2014,TV-MA,"Comedies, International Movies, Romantic Movies"
s980,Movie,Düğün Dernek,Turkey,2013,TV-MA,"Comedies, International Movies"
s981,Movie,Dügün Dernek 2: Sünnet,Turkey,2015,TV-MA,"Comedies, International Movies"
s982,Movie,G.O.R.A,Turkey,2004,TV-MA,"Action & Adventure, Comedies, International Movies"
s983,Movie,Hayat Öpücügü,Turkey,2015,TV-14,"Comedies, Dramas, International Movies"
s984,Movie,Heroes: Silence and Rock & Roll,Spain,2021,TV-MA,"Documentaries, International Movies, Music & Musicals"
s985,Movie,Kara Bela,Turkey,2015,TV-MA,"Comedies, International Movies"
s986,Movie,Kocan Kadar Konus,Turkey,2015,TV-MA,"Comedies, International Movies, Romantic Movies"
s987,Movie,Kocan Kadar Konus 2: Dirilis,Turkey,2016,TV-14,"Comedies, International Movies, Romantic Movies"
s989,TV Show,Let's Fight Ghost,Thailand,2021,TV-14,"International TV Shows, Romantic TV Shows, TV Comedies"
s990,Movie,My Travel Buddy,Turkey,2017,TV-MA,"Comedies, International Movies"
s991,Movie,Niyazi Gül Dörtnala,Turkey,2015,TV-MA,"Comedies, International Movies"
s992,Movie,One Like It,Egypt,2020,TV-G,"Dramas, Independent Movies, International Movies"
s995,Movie,This Lady Called Life,Nigeria,2020,TV-14,"Dramas, International Movies, Romantic Movies"
s996,Movie,Vizontele,Turkey,2001,TV-MA,"Comedies, Dramas, International Movies"
s997,Movie,HOMUNCULUS,Japan,2021,TV-MA,"Horror Movies, International Movies, Thrillers"
s1000,Movie,Stowaway,"Germany, United States",2021,TV-MA,"Dramas, International Movies, Thrillers"
s1002,Movie,Oloibiri,"Canada, Nigeria, United States",2015,TV-14,"Dramas, International Movies, Thrillers"
s1003,Movie,Tell Me When,Mexico,2021,TV-MA,"Comedies, International Movies"
s1014,Movie,Miss Sloane,"France, United States, United Kingdom, Canada",2016,R,Thrillers
s1016,Movie,American Me,United States,1992,R,Dramas
s1017,Movie,Delhi Belly,India,2011,TV-MA,"Action & Adventure, Comedies, International Movies"
s1018,Movie,Dhobi Ghat (Mumbai Diaries),India,2010,TV-MA,"Dramas, International Movies"
s1019,Movie,Jaane Tu... Ya Jaane Na,India,2008,TV-14,"Comedies, International Movies, Music & Musicals"
s1020,Movie,Lagaan,"India, United Kingdom",2001,PG,"Dramas, International Movies, Music & Musicals"
s1021,Movie,Madness in the Desert,India,2004,TV-14,"Documentaries, International Movies"
s1022,Movie,Peepli Live,India,2010,TV-MA,"Comedies, Dramas, Independent Movies"
s1023,Movie,Taare Zameen Par,India,2007,PG,"Dramas, International Movies"
s1024,Movie,Ajeeb Daastaans,India,2021,TV-MA,"Dramas, Independent Movies, International Movies"
s1025,Movie,Arlo the Alligator Boy,United States,2021,TV-Y7,"Children & Family Movies, Comedies, Music & Musicals"
s1027,Movie,Barbie & Chelsea: The Lost Birthday,United States,2021,TV-Y,Children & Family Movies
s1028,Movie,Crimson Peak,"Canada, United States, Mexico",2015,R,"Horror Movies, Romantic Movies, Sci-Fi & Fantasy"
s1030,Movie,Doctor Bello,United States,2013,TV-MA,"Dramas, International Movies"
s1031,Movie,Four Sisters Before the Wedding,Philippines,2020,TV-MA,"Children & Family Movies, Comedies, Dramas"
s1032,Movie,Into the Beat,Germany,2020,TV-14,"Dramas, International Movies, Romantic Movies"
s1034,Movie,Rush,"United Kingdom, Germany, United States",2013,R,"Action & Adventure, Dramas, International Movies"
s1035,Movie,Synchronic,United States,2020,R,Thrillers
s1036,Movie,The Zookeeper's Wife,"Czech Republic, United Kingdom, United States",2017,PG-13,Dramas
s1037,Movie,Time Trap,United States,2017,TV-14,"Action & Adventure, Sci-Fi & Fantasy"
s1038,Movie,Tuesdays & Fridays,India,2021,TV-14,"Comedies, Dramas, International Movies"
s1040,Movie,Dark City Beneath the Beat,United States,2020,TV-MA,"Documentaries, Music & Musicals"
s1042,Movie,GANTZ:O,Japan,2016,TV-MA,"Action & Adventure, Anime Features, Horror Movies"
s1043,TV Show,Garth Brooks: The Road I’m On,United States,2019,TV-PG,Docuseries
s1047,Movie,Only Mine,United States,2019,TV-14,Thrillers
s1051,Movie,Ride or Die,Japan,2021,TV-MA,"Dramas, International Movies, LGBTQ Movies"
s1053,Movie,The Master,United States,2012,R,"Dramas, Independent Movies"
s1054,Movie,Time Is Illmatic,United States,2014,TV-MA,"Documentaries, Music & Musicals"
s1056,Movie,Zoot Suit,United States,1981,R,"Cult Movies, Dramas, Music & Musicals"
s1067,Movie,The Soul,"China, Taiwan",2021,TV-MA,"Dramas, International Movies, Thrillers"
s1068,TV Show,The Underclass,Thailand,2020,TV-MA,"International TV Shows, TV Dramas, Teen TV Shows"
s1070,Movie,Uppena,India,2020,TV-14,"Dramas, International Movies, Romantic Movies"
s1081,Movie,New Gods: Nezha Reborn,China,2021,TV-14,"Action & Adventure, Anime Features, International Movies"
s1084,Movie,The Stand-In,United States,2020,R,Comedies
s1086,Movie,Night in Paradise,South Korea,2021,TV-MA,"Dramas, International Movies"
s1087,Movie,Ojukokoro: Greed,Nigeria,2016,TV-MA,"Dramas, International Movies, Thrillers"
s1088,Movie,Roohi,India,2021,TV-14,"Comedies, Horror Movies, International Movies"
s1089,Movie,Thunder Force,United States,2021,PG-13,"Action & Adventure, Comedies"
s1090,Movie,Two Distant Strangers,United States,2021,TV-MA,Dramas
s1091,Movie,Story of Kale: When Someone's in Love,Indonesia,2020,TV-PG,"Dramas, International Movies, Romantic Movies"
s1099,Movie,Mandela,India,2021,TV-14,"Comedies, Dramas, International Movies"
